,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
79,0.15565738677978516,0.004665126260742762,0.012522459030151367,0.0009197849254561173,128.0,10.0,auto,rbf,"{'pca__n_components': 128, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9253731343283582,0.9538461538461539,0.9242424242424242,0.9206349206349206,0.9365079365079365,0.9321209139119586,0.012089360510779319,55
80,0.2563297748565674,0.008627351640086978,0.010718011856079101,0.0009816377626080247,256.0,0.1,scale,linear,"{'pca__n_components': 256, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.921875,0.9365079365079365,0.9307265518067188,0.013348575839126053,59
81,0.31425132751464846,0.011935770969720564,0.022131586074829103,0.0023492677815112697,256.0,0.1,scale,rbf,"{'pca__n_components': 256, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9185185185185185,0.9538461538461539,0.9090909090909091,0.9133858267716536,0.9448818897637795,0.927944659598203,0.017966818455559478,82
82,0.252125883102417,0.013900782753138245,0.011224794387817382,0.0009933495599341415,256.0,0.1,auto,linear,"{'pca__n_components': 256, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.921875,0.9365079365079365,0.9307265518067188,0.013348575839126053,59
83,0.3101820945739746,0.011018911398607787,0.021174144744873048,0.0018405049642206007,256.0,0.1,auto,rbf,"{'pca__n_components': 256, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
84,0.22802071571350097,0.011477614801637158,0.010636854171752929,0.002516993417117632,256.0,0.5,scale,linear,"{'pca__n_components': 256, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9402985074626866,0.9523809523809523,0.9312977099236641,0.953125,0.944,0.9442204339534606,0.008103237036638714,28
85,0.2953204154968262,0.007858534978516176,0.01733875274658203,0.0007482668253987262,256.0,0.5,scale,rbf,"{'pca__n_components': 256, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9402985074626866,0.9612403100775194,0.9312977099236641,0.9612403100775194,0.9606299212598425,0.9509413517602464,0.012689745963859042,16
86,0.22349815368652343,0.013368308552232614,0.00983271598815918,0.0016079657610847528,256.0,0.5,auto,linear,"{'pca__n_components': 256, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9402985074626866,0.9523809523809523,0.9384615384615385,0.953125,0.944,0.9456531996610356,0.006069864008894367,23
87,0.3311930656433105,0.01998444879790515,0.02147564888000488,0.001994104214136295,256.0,0.5,auto,rbf,"{'pca__n_components': 256, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
88,0.22231945991516114,0.016219822711543354,0.00901966094970703,0.0008968308523521599,256.0,1.0,scale,linear,"{'pca__n_components': 256, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9473684210526315,0.9523809523809523,0.9375,0.9448818897637795,0.944,0.9452262526394726,0.004839336216383244,24
89,0.3063362598419189,0.008571193816442783,0.016882991790771483,0.0024572513742106487,256.0,1.0,scale,rbf,"{'pca__n_components': 256, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9692307692307692,0.9242424242424242,0.9612403100775194,0.9606299212598425,0.9525423691726373,0.015793808872149505,13
90,0.22280483245849608,0.0130899355270776,0.008720159530639648,0.0015203610654609162,256.0,1.0,auto,linear,"{'pca__n_components': 256, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9473684210526315,0.9523809523809523,0.9375,0.9448818897637795,0.944,0.9452262526394726,0.004839336216383244,24
91,0.3171372413635254,0.012271050743071324,0.02279243469238281,0.0034713504555937635,256.0,1.0,auto,rbf,"{'pca__n_components': 256, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
92,0.21970720291137696,0.030270046069521644,0.008325624465942382,0.0009801158923235598,256.0,5.0,scale,linear,"{'pca__n_components': 256, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9384615384615385,0.9682539682539683,0.9375,0.953125,0.944,0.9482681013431012,0.011431200391057807,20
93,0.32196774482727053,0.008765982096581935,0.018337059020996093,0.001609601755787307,256.0,5.0,scale,rbf,"{'pca__n_components': 256, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9692307692307692,0.9312977099236641,0.9612403100775194,0.9612403100775194,0.9540755040724207,0.01338778414166231,10
94,0.21637253761291503,0.00779110793379035,0.008740091323852539,0.001508443390287528,256.0,5.0,auto,linear,"{'pca__n_components': 256, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9302325581395349,0.9682539682539683,0.9291338582677166,0.953125,0.944,0.944949076932244,0.014680337130553504,26
95,0.32263689041137694,0.014164051973071072,0.023474979400634765,0.0033292658736545208,256.0,5.0,auto,rbf,"{'pca__n_components': 256, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.9133858267716536,0.9180327868852459,0.9253336872365114,0.014802469236410222,85
96,0.21134686470031738,0.0158288630960654,0.010117673873901367,0.00337703385000616,256.0,10.0,scale,linear,"{'pca__n_components': 256, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9384615384615385,0.9682539682539683,0.953125,0.928,0.9448818897637795,0.9465444792958572,0.01361323629705842,22
97,0.3104389190673828,0.008120896271260704,0.01845583915710449,0.002875004249577479,256.0,10.0,scale,rbf,"{'pca__n_components': 256, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9692307692307692,0.9312977099236641,0.9612403100775194,0.9612403100775194,0.9540755040724207,0.01338778414166231,10
98,0.2212993621826172,0.011796360437048858,0.009504938125610351,0.0026844965085628,256.0,10.0,auto,linear,"{'pca__n_components': 256, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9384615384615385,0.9682539682539683,0.9448818897637795,0.928,0.9448818897637795,0.944895857248613,0.013209634289706665,27
99,0.2878539562225342,0.021392272054429364,0.012360954284667968,0.0023314389459871644,256.0,10.0,auto,rbf,"{'pca__n_components': 256, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.921875,0.9365079365079365,0.9307265518067188,0.013348575839126053,59
